id,q1_degree,q2_degree,intersection_count
218186,1,1,0
218187,1,1,0
218189,1,1,0
218190,1,1,0
218191,4,1,0
302596,4,2,0
340614,4,1,0
218192,2,1,0
218193,1,1,0
218194,1,1,0
218196,2,1,0
218198,1,1,0
218199,1,1,0
218201,1,1,0
218202,1,1,0
218203,1,1,0
218204,1,1,0
218210,1,3,0
218213,1,1,0
218214,1,1,0
218215,1,1,0
218216,2,1,0
218217,1,1,0
218219,1,2,0
218220,1,2,0
238531,2,2,0
218221,1,1,0
218223,1,1,0
218224,2,1,0
218227,2,1,0
218231,1,1,0
218232,1,1,0
218233,1,1,0
218235,2,2,0
218236,1,1,0
218237,2,1,0
345102,2,1,0
218240,1,1,0
218242,1,1,0
338470,9,1,0
218246,1,1,0
218249,1,1,0
218250,1,1,0
218251,1,1,0
218252,3,1,0
218253,1,1,0
218255,2,1,0
218257,1,1,0
218258,1,1,0
218263,1,1,0
218264,1,2,0
368238,1,2,0
218267,1,1,0
218272,2,1,0
291472,2,1,0
218273,2,5,0
247617,1,5,0
218277,1,1,0
218279,1,1,0
218285,1,1,0
218286,1,1,0
218287,1,1,0
218289,1,1,0
218290,1,1,0
218292,1,1,0
218300,1,1,0
218301,1,2,0
218304,1,1,0
218305,1,1,0
218307,1,1,0
218308,1,1,0
218311,1,3,0
218312,1,2,0
355939,1,2,0
218315,2,2,0
383121,2,1,0
218316,1,1,0
218317,2,1,0
218318,1,1,0
218320,1,1,0
218321,1,2,0
218322,3,1,0
395660,3,1,0
218325,1,1,0
218326,2,3,1
282776,2,3,1
317794,2,3,1
218328,1,1,0
218329,1,1,0
218330,1,1,0
218333,1,1,0
218334,1,1,0
218340,1,1,0
218341,1,1,0
218343,1,1,0
218346,1,1,0
218347,2,1,0
218349,2,1,0
248660,2,1,0
218352,2,1,0
218354,1,1,0
218356,1,2,0
218361,1,1,0
218363,1,2,0
218366,1,3,0
218367,2,1,0
218368,2,2,0
218369,1,1,0
218371,1,1,0
218372,1,1,0
218374,1,3,0
276493,1,3,0
218375,1,1,0
218377,1,1,0
218379,1,3,0
316139,1,3,0
218381,1,1,0
218383,1,1,0
218384,1,1,0
218385,1,1,0
218388,2,1,0
218389,1,1,0
218392,1,1,0
218395,1,1,0
218397,1,1,0
218399,1,1,0
218402,1,1,0
218405,1,2,0
304939,1,2,0
218407,1,1,0
218411,1,1,0
218415,1,1,0
218416,1,1,0
218418,1,1,0
218419,1,1,0
218426,2,2,0
218428,1,2,0
218432,2,2,0
336281,1,2,0
262691,2,1,0
218433,1,1,0
218434,1,1,0
218436,1,1,0
218437,1,1,0
218438,1,1,0
218441,1,2,0
388194,2,2,0
218446,1,1,0
218447,1,1,0
218449,3,3,2
218451,3,2,0
218452,2,1,0
383523,2,1,0
218454,1,1,0
218456,1,1,0
218462,1,2,0
294328,4,2,0
352425,4,5,1
218466,2,1,0
218468,1,3,0
244895,1,3,0
395214,1,3,0
218469,1,1,0
218472,1,1,0
218473,1,1,0
218474,1,1,0
218475,5,3,2
314440,5,3,2
354576,5,3,2
297304,3,3,2
391978,3,3,2
218476,1,2,0
218478,2,2,1
218479,1,2,0
254018,1,2,0
218480,1,1,0
218482,1,2,0
218484,1,1,0
218487,1,1,0
218488,2,4,0
357553,3,4,1
328820,2,1,0
218492,1,1,0
218493,1,1,0
218498,1,1,0
218499,2,1,0
218500,1,2,0
218501,1,1,0
218505,1,1,0
218506,1,1,0
218507,1,1,0
218508,1,1,0
218509,1,1,0
218512,1,1,0
218515,1,1,0
218518,1,1,0
218519,1,1,0
218520,1,1,0
218521,1,1,0
218526,1,2,0
218527,2,1,0
218529,2,1,0
399989,2,1,0
218530,1,1,0
218531,1,1,0
218532,3,5,1
289120,1,5,0
261862,4,2,0
279615,4,1,0
288534,4,1,0
218538,1,1,0
218540,1,1,0
218542,1,1,0
218543,1,1,0
218544,3,1,0
339021,3,1,0
218548,1,1,0
218551,1,1,0
218553,1,1,0
218554,1,1,0
218558,1,2,0
218561,4,2,1
218562,1,2,0
398109,1,2,0
218564,1,1,0
218566,2,1,0
218568,1,2,0
218572,1,1,0
218575,2,1,0
218577,1,1,0
218578,1,1,0
218579,1,2,0
316729,1,2,0
218580,1,1,0
218581,1,1,0
218582,1,2,0
296299,1,2,0
218583,1,1,0
218584,1,1,0
218585,1,1,0
218586,1,1,0
218587,2,1,0
218588,3,2,0
265613,1,2,0
293585,3,3,1
218591,1,1,0
218593,1,1,0
218594,1,1,0
218598,3,1,0
226244,3,1,0
218599,1,1,0
218602,1,1,0
218604,4,4,2
353839,5,4,2
340752,2,4,0
389541,4,5,3
218605,1,1,0
218606,1,1,0
218607,1,1,0
218611,2,1,0
289534,2,1,0
218613,2,1,0
368994,2,1,0
218614,1,1,0
218616,1,1,0
218617,1,1,0
218618,1,1,0
218619,1,1,0
218621,1,2,0
218623,1,1,0
218625,1,1,0
218627,1,2,0
218628,2,1,0
218630,1,1,0
218631,3,1,0
218632,7,1,0
332815,7,1,0
345456,7,1,0
218633,2,1,0
218634,3,1,0
218637,1,1,0
218638,1,1,0
218639,1,1,0
218640,1,1,0
218641,1,1,0
258067,5,3,0
218868,1,3,0
218644,1,1,0
218648,1,1,0
218650,2,1,0
218655,1,2,0
218658,1,1,0
218660,1,1,0
218663,1,1,0
218664,2,1,0
218667,1,1,0
218670,1,1,0
218672,1,3,0
307217,1,3,0
218673,1,1,0
218674,1,1,0
218675,1,1,0
218676,1,1,0
218677,1,1,0
218678,1,1,0
218679,1,1,0
218680,1,1,0
218681,1,1,0
218682,1,1,0
218685,1,1,0
218686,5,1,0
351300,5,1,0
218689,1,1,0
218691,2,2,1
396471,3,2,1
346375,2,1,0
218693,1,1,0
218695,3,1,0
251468,3,1,0
218697,2,1,0
218700,1,1,0
218702,1,1,0
218707,1,1,0
218708,1,1,0
218709,1,1,0
218710,1,1,0
218711,1,1,0
218713,1,1,0
218715,1,1,0
218716,1,1,0
218718,3,3,1
343341,3,4,1
364901,1,4,0
218722,1,1,0
218724,1,1,0
218730,3,1,0
315979,3,1,0
218732,1,2,0
218735,1,1,0
218736,1,1,0
218737,2,1,0
343879,2,1,0
218738,1,2,0
218741,1,2,0
218742,1,1,0
218745,1,1,0
218748,1,1,0
218753,1,1,0
218755,2,1,0
218756,3,4,0
291664,3,1,0
218757,2,1,0
218762,1,1,0
218765,3,2,1
218766,1,1,0
218768,1,1,0
218769,3,1,0
248160,3,1,0
218771,2,2,0
338650,2,1,0
218772,1,1,0
218777,1,1,0
218778,1,1,0
218783,1,1,0
218784,1,1,0
218786,1,1,0
218788,1,1,0
218790,1,1,0
218793,1,1,0
218799,1,1,0
218803,1,1,0
218804,3,4,0
218805,1,1,0
218806,1,1,0
218807,2,3,0
352249,3,3,0
218808,1,2,0
218810,1,1,0
218811,1,1,0
218813,1,3,0
218815,1,1,0
218818,2,1,0
218819,1,1,0
218821,2,1,0
354328,2,1,0
218822,1,1,0
218823,1,1,0
403990,2,1,0
218829,1,1,0
218831,1,1,0
218835,1,1,0
218836,1,1,0
218837,2,2,1
218839,1,1,0
218841,2,1,0
366094,2,1,0
218843,1,1,0
218844,1,1,0
218846,1,1,0
391189,3,3,1
326602,3,3,2
218850,2,1,0
218852,1,1,0
218853,1,1,0
218854,1,1,0
218856,1,1,0
386185,2,2,1
218859,5,2,1
218860,1,1,0
218861,1,1,0
218862,1,1,0
218865,1,1,0
218869,1,1,0
218875,1,2,0
218879,1,1,0
218882,1,2,0
218884,1,1,0
218885,1,2,0
218886,1,1,0
218887,1,1,0
218897,1,1,0
218899,1,1,0
218902,1,2,0
296315,1,2,0
218903,1,1,0
218905,1,1,0
227809,5,3,0
218908,3,2,0
238480,1,2,0
368881,3,1,0
218909,1,3,0
371971,2,3,0
218910,1,1,0
218911,1,1,0
218912,4,4,1
262937,2,4,0
218915,2,1,0
355794,2,1,0
218917,1,1,0
218918,1,1,0
218919,1,2,0
218920,1,1,0
218921,1,1,0
218922,2,1,0
218925,1,1,0
218926,1,3,0
218930,1,1,0
218932,1,1,0
218936,1,1,0
218938,1,1,0
218939,1,1,0
218940,1,1,0
218941,1,1,0
218942,1,1,0
218944,1,1,0
218952,1,3,0
218955,2,1,0
218961,1,1,0
218967,3,3,0
218968,2,1,0
218969,1,1,0
218970,2,2,0
218971,1,1,0
218974,1,2,0
218975,1,1,0
218976,2,1,0
218981,1,1,0
218983,1,1,0
218986,1,3,0
218988,1,2,0
218990,1,1,0
218994,1,1,0
218995,2,3,0
218996,2,1,0
218998,1,1,0
219000,1,1,0
219002,3,5,1
219004,1,4,0
245416,1,4,0
219010,2,2,0
321799,2,1,0
219017,1,1,0
219018,1,1,0
219019,1,1,0
219025,1,1,0
219028,1,1,0
219030,1,1,0
219032,1,1,0
219033,1,1,0
219036,1,1,0
219044,1,1,0
219048,2,1,0
219049,1,1,0
219050,1,1,0
219051,1,1,0
219054,1,2,0
219055,1,1,0
219057,3,1,0
231210,3,1,0
219058,1,1,0
219059,1,1,0
219060,1,1,0
219062,2,1,0
219064,1,1,0
219065,2,1,0
219067,3,1,0
291774,3,1,0
219068,1,1,0
219070,1,2,0
219071,3,3,2
225995,3,3,2
373357,3,3,2
219072,1,2,0
219073,4,4,3
219074,1,1,0
219075,1,1,0
219077,1,1,0
219082,2,1,0
291218,2,1,0
219083,1,1,0
219084,1,1,0
219087,2,1,0
219090,1,1,0
219091,2,2,0
354348,1,2,0
384435,2,2,0
382934,1,2,0
219092,1,1,0
219094,1,1,0
219095,1,2,0
219098,1,1,0
219099,1,1,0
219101,1,1,0
219104,1,1,0
219105,1,1,0
219107,1,1,0
219111,1,1,0
219112,1,1,0
219114,2,1,0
219117,1,1,0
219120,1,1,0
219123,2,2,1
219124,1,1,0
219125,1,1,0
219126,2,2,0
353387,1,2,0
219128,1,1,0
219130,1,1,0
219131,1,1,0
219135,1,1,0
219137,1,1,0
219139,1,1,0
219140,1,1,0
219145,2,1,0
219148,1,1,0
219149,1,1,0
219151,2,1,0
377950,2,1,0
266725,4,4,3
219156,1,1,0
219157,5,1,0
219159,1,1,0
219160,1,1,0
219164,1,1,0
219169,5,2,1
370709,3,2,1
219170,2,2,0
219172,1,1,0
219174,1,1,0
219175,1,1,0
367061,2,1,0
219178,1,1,0
219179,2,2,1
232574,2,2,1
219180,2,1,0
219185,2,1,0
219187,2,1,0
219189,1,1,0
219190,1,1,0
219192,1,1,0
219193,3,1,0
247026,3,4,0
351558,1,4,0
352250,3,2,0
219195,1,1,0
219196,1,1,0
219197,1,1,0
219198,2,2,1
226559,9,1,0
325075,9,1,0
267083,3,2,1
219205,1,1,0
219206,1,1,0
219207,1,1,0
219210,1,1,0
219212,1,1,0
219213,1,1,0
219214,1,2,0
219216,1,1,0
219219,1,1,0
219220,1,1,0
219223,1,2,0
219226,5,1,0
280645,5,1,0
301809,5,1,0
349956,5,1,0
219229,1,1,0
219230,1,2,0
219231,6,1,0
230490,6,1,0
219235,1,3,0
219237,1,1,0
219238,1,1,0
219241,2,1,0
225026,2,1,0
219243,1,1,0
219244,2,2,1
219247,1,1,0
219248,1,1,0
219252,1,1,0
219255,1,1,0
219258,1,1,0
219259,1,1,0
276056,5,1,0
315384,5,2,1
377539,5,2,1
232512,2,2,1
219265,1,1,0
219269,1,2,0
219271,1,1,0
219272,1,1,0
219279,2,1,0
403075,2,1,0
219281,1,1,0
219285,1,3,0
219287,1,1,0
219289,3,2,1
377938,2,2,1
219290,1,2,0
219291,1,2,0
219293,1,1,0
219294,1,2,0
219297,3,1,0
219299,2,1,0
375090,2,2,0
393660,1,2,0
219301,1,1,0
219304,1,2,0
219305,1,1,0
219308,1,1,0
219313,1,1,0
219316,1,1,0
219318,1,1,0
219320,1,1,0
219321,1,1,0
219322,1,2,0
275801,1,2,0
219323,2,1,0
219330,1,1,0
219331,1,1,0
219332,1,1,0
219334,3,2,1
219335,1,1,0
219336,1,3,0
219337,1,2,0
219342,1,1,0
219345,1,1,0
219350,1,1,0
219351,1,1,0
219353,1,1,0
219354,1,2,0
219360,1,1,0
219362,2,1,0
331437,2,2,0
397068,1,2,0
219365,1,1,0
219366,1,1,0
219370,2,2,0
219373,1,1,0
219374,2,1,0
219375,1,2,0
393354,1,2,0
219376,1,1,0
219377,1,1,0
219381,5,1,0
219385,1,1,0
219389,2,2,1
402939,2,2,1
219391,1,1,0
219393,1,1,0
219394,1,1,0
219396,1,1,0
219398,1,1,0
219399,1,1,0
219400,1,1,0
236242,3,3,0
219402,1,1,0
219404,1,1,0
219405,1,1,0
219407,1,2,0
237299,1,2,0
219408,1,1,0
219411,2,2,1
219412,2,1,0
219413,1,1,0
219415,1,1,0
219416,1,1,0
219417,1,1,0
219418,1,2,0
219421,1,1,0
219422,2,1,0
219423,1,1,0
219424,1,1,0
219425,1,2,0
219427,2,1,0
219428,1,1,0
219430,1,3,0
219431,1,1,0
219432,1,1,0
219435,1,2,0
219440,1,2,0
219441,1,1,0
219444,1,1,0
219446,1,3,0
219449,1,1,0
219451,1,3,0
248207,1,3,0
219454,1,1,0
219460,1,1,0
219464,2,1,0
219466,1,1,0
219467,1,2,0
291317,10,3,0
219473,1,1,0
219474,1,1,0
219476,1,1,0
219478,1,1,0
219481,1,1,0
219483,1,1,0
219484,1,1,0
219485,1,1,0
219486,1,1,0
219488,1,2,0
219490,1,1,0
219491,1,1,0
219493,1,1,0
219495,3,1,0
308580,3,1,0
219496,2,1,0
234959,2,1,0
219499,1,1,0
219503,1,1,0
219505,1,1,0
219508,1,1,0
219511,1,1,0
219512,2,1,0
219515,1,1,0
219516,1,1,0
219518,1,1,0
219519,1,1,0
219520,2,5,1
310896,2,5,0
219523,2,1,0
272052,2,1,0
219525,1,1,0
219526,2,2,0
219527,1,1,0
219529,2,2,0
354176,2,2,0
219530,4,3,2
352181,4,3,2
232118,4,6,2
307970,3,6,2
219531,1,2,0
219534,1,1,0
219535,1,2,0
219536,3,2,0
341156,3,1,0
219538,1,1,0
219540,1,1,0
219542,2,1,0
346882,2,1,0
219544,2,1,0
219545,1,1,0
219546,4,1,0
219548,1,1,0
219550,1,1,0
219553,1,2,0
219554,5,5,4
219557,1,1,0
219560,1,2,0
219564,1,1,0
219566,2,1,0
219567,1,1,0
219570,1,1,0
219573,1,1,0
219575,1,1,0
219576,2,1,0
219578,1,1,0
219579,1,1,0
219581,1,1,0
219583,1,1,0
219584,1,2,0
219585,1,1,0
219587,1,1,0
219590,1,1,0
219595,2,1,0
219598,2,7,0
251809,2,7,0
268283,13,7,0
280942,1,7,0
255688,2,6,0
361221,2,6,0
380939,13,6,1
219599,1,1,0
219601,1,1,0
219604,1,1,0
219605,1,1,0
219607,1,1,0
219608,1,1,0
219611,1,1,0
219616,1,1,0
219619,1,1,0
219620,1,1,0
219622,2,1,0
219623,3,2,0
276729,3,1,0
329877,3,1,0
219624,2,2,1
224475,2,2,1
219626,1,1,0
219627,1,1,0
219628,1,1,0
219630,2,1,0
219632,1,1,0
219636,1,2,0
259558,1,2,0
219637,3,2,1
286605,3,3,0
219638,1,1,0
219640,1,1,0
219641,1,1,0
219643,1,1,0
219644,3,1,0
281736,3,2,0
352800,1,2,0
219645,1,1,0
219646,1,1,0
219649,1,2,0
219650,1,1,0
219653,1,1,0
219655,1,1,0
219659,1,1,0
219660,1,1,0
219663,2,1,0
219664,1,1,0
219665,1,3,0
219667,1,1,0
219668,1,1,0
219671,2,2,1
309311,2,2,1
219672,1,2,0
219673,1,1,0
219674,1,2,0
219680,1,1,0
219681,1,2,0
219683,1,1,0
219684,1,1,0
219686,1,1,0
219687,1,1,0
219689,1,1,0
219690,1,1,0
219692,1,1,0
219696,1,1,0
219697,1,1,0
219698,2,1,0
270713,2,1,0
219701,3,4,1
219705,1,4,0
219707,1,1,0
219708,2,1,0
279810,2,1,0
219710,2,3,1
231989,2,3,1
339876,2,3,1
219713,1,1,0
219714,1,1,0
219717,1,1,0
219720,1,1,0
219723,1,1,0
219728,1,2,0
219730,1,1,0
219731,2,2,1
222755,2,2,1
368357,2,2,1
219732,1,1,0
219739,2,1,0
324256,2,1,0
219747,1,1,0
219749,1,1,0
219750,1,2,0
219751,1,1,0
219752,1,1,0
219753,1,1,0
219754,1,1,0
219755,1,1,0
219757,1,1,0
219758,1,1,0
219760,1,1,0
219762,2,2,1
219764,1,1,0
219767,1,1,0
219768,1,1,0
219769,1,1,0
219774,2,1,0
398152,2,1,0
219780,2,1,0
219784,1,1,0
219785,1,2,0
326737,1,2,0
219786,1,3,0
219788,1,1,0
219789,1,1,0
219790,1,1,0
219791,1,1,0
219792,1,1,0
219793,1,1,0
219794,1,1,0
219795,1,2,0
219796,1,4,0
219797,1,1,0
219799,1,1,0
219806,1,1,0
219807,1,1,0
219808,1,1,0
219810,1,1,0
219811,1,2,0
219812,2,1,0
319237,2,1,0
219814,2,1,0
390590,2,1,0
219815,1,1,0
397586,3,3,0
383407,2,3,0
219821,1,1,0
219824,1,1,0
219826,1,1,0
219829,3,2,1
219831,1,1,0
219832,1,2,0
221609,1,2,0
219833,1,1,0
219835,1,1,0
219836,1,1,0
219838,1,1,0
219840,1,1,0
219841,1,1,0
219842,2,1,0
219843,1,1,0
219846,2,1,0
219850,1,2,0
219851,1,1,0
219853,1,1,0
219856,2,1,0
219857,2,2,0
219858,1,1,0
219859,1,1,0
219861,1,1,0
219862,3,2,1
219864,1,1,0
219865,1,1,0
219867,1,1,0
219868,1,2,0
400529,4,2,0
219870,1,1,0
219873,1,1,0
219874,1,1,0
219875,2,2,0
219878,1,1,0
219881,1,1,0
219882,2,1,0
219884,1,1,0
219885,2,1,0
219886,1,1,0
378643,5,5,4
219893,1,2,0
280792,3,2,0
219894,2,1,0
219897,1,2,0
219899,3,3,0
284136,3,1,0
219902,1,1,0
219903,1,1,0
219904,1,1,0
219908,1,1,0
219909,1,1,0
219913,1,1,0
219915,2,2,1
298735,2,2,1
397333,2,2,1
219917,2,1,0
382200,2,3,0
219918,1,1,0
219919,1,1,0
219922,1,1,0
219923,1,1,0
219925,2,1,0
219927,1,1,0
219929,1,1,0
219930,2,3,0
219932,1,1,0
219933,1,1,0
219936,1,1,0
219938,1,1,0
219941,3,1,0
219944,1,1,0
219945,1,1,0
219948,1,1,0
219950,1,2,0
289804,12,14,10
219955,1,1,0
219956,1,1,0
219957,1,1,0
219958,1,1,0
219962,1,1,0
219963,1,1,0
219967,3,2,0
359826,3,1,0
219969,1,1,0
219971,1,1,0
219972,1,1,0
219973,1,1,0
219977,1,1,0
219979,2,2,0
219980,1,1,0
219984,1,1,0
219985,10,4,2
286662,3,4,2
219987,3,1,0
219990,1,1,0
219991,1,1,0
219996,1,1,0
219998,1,1,0
220002,1,1,0
220010,2,1,0
220011,1,1,0
220012,1,1,0
220013,2,1,0
220014,1,1,0
220016,1,1,0
220019,1,1,0
220021,1,1,0
220025,1,2,0
220030,1,1,0
220031,1,1,0
220033,2,3,0
220034,1,1,0
220035,1,1,0
220042,6,2,0
220043,1,1,0
220044,2,1,0
220045,1,1,0
220048,2,1,0
220052,1,1,0
220053,1,1,0
220054,1,2,0
220056,1,2,0
220058,1,1,0
220059,1,1,0
220060,1,1,0
220062,2,1,0
220065,1,1,0
220067,1,1,0
220068,1,1,0
220070,1,1,0
220071,1,2,0
220072,2,2,1
355781,4,2,1
271781,2,4,1
220074,1,1,0
220077,1,1,0
220078,1,1,0
220079,1,1,0
220080,1,1,0
220081,2,1,0
302374,2,1,0
220083,2,1,0
220084,1,2,0
220087,2,2,0
361452,2,1,0
220088,1,2,0
220089,1,1,0
220090,2,1,0
220097,2,1,0
220098,1,2,0
220105,2,1,0
220109,1,1,0
220112,1,1,0
220113,3,1,0
320839,3,1,0
220116,1,1,0
220118,2,3,0
371530,2,2,0
220119,1,1,0
220120,1,2,0
220121,1,1,0
220122,1,1,0
220127,4,5,0
254844,4,5,1
291060,2,5,0
402400,4,5,1
390482,4,1,0
220128,1,1,0
220129,1,1,0
220130,1,1,0
220131,2,2,1
220132,1,1,0
220133,1,1,0
220134,1,2,0
331528,1,2,0
220137,1,1,0
220138,1,1,0
220139,1,1,0
220142,1,1,0
220143,1,1,0
220145,1,1,0
220148,1,1,0
220151,1,5,0
296860,2,5,0
220152,1,1,0
220153,1,1,0
220156,1,1,0
220159,1,1,0
220160,1,2,0
220162,1,1,0
220163,1,1,0
220164,1,8,0
276003,3,8,0
277706,2,8,0
383202,1,8,0
220165,1,1,0
220168,1,1,0
220170,1,1,0
220173,1,1,0
220174,1,1,0
220175,1,1,0
220176,2,1,0
403386,2,2,0
220178,2,2,1
231302,3,2,1
220179,1,1,0
220183,1,1,0
220187,1,1,0
220188,1,1,0
220189,1,1,0
220190,2,1,0
220193,4,1,0
386098,4,1,0
220194,1,1,0
220195,1,1,0
220199,1,1,0
220201,1,3,0
400987,2,3,1
220203,1,1,0
220204,1,1,0
220206,1,1,0
220209,1,1,0
220211,1,1,0
220212,1,1,0
220213,1,1,0
220214,1,1,0
220215,1,3,0
220220,1,1,0
220223,2,1,0
326911,2,1,0
220224,1,1,0
220228,1,1,0
220232,2,1,0
220234,2,2,0
275678,1,2,0
220236,1,2,0
220238,1,1,0
220239,4,1,0
220240,1,2,0
220243,1,1,0
220244,3,2,0
220246,2,1,0
220247,1,1,0
220255,1,1,0
220256,1,1,0
220257,1,2,0
220262,1,1,0
220267,1,1,0
220268,3,2,1
328410,2,2,1
220274,1,1,0
220277,3,1,0
220279,1,2,0
220280,1,1,0
220281,4,1,0
220284,3,1,0
236065,3,2,0
386508,3,1,0
220286,3,1,0
403656,3,1,0
220287,1,1,0
220290,1,2,0
220295,1,1,0
220296,1,3,0
220297,1,1,0
220299,1,1,0
220300,1,1,0
220301,1,1,0
220302,5,1,0
220306,2,1,0
220307,1,1,0
220308,1,1,0
220309,3,2,1
329303,3,2,1
292112,2,2,1
220315,1,1,0
220318,2,1,0
220320,2,1,0
312118,2,1,0
220330,1,1,0
220331,1,1,0
374634,4,3,2
220335,1,1,0
220337,1,1,0
220339,2,1,0
337096,2,1,0
305376,2,2,1
220342,1,1,0
220344,1,1,0
220345,1,1,0
220346,2,2,1
227857,2,2,1
220349,1,3,0
220350,1,1,0
220352,1,1,0
220357,1,1,0
220359,1,1,0
220362,1,1,0
220363,2,2,1
220366,1,1,0
220368,2,1,0
220370,1,1,0
220374,1,1,0
220375,1,1,0
267862,2,1,0
220387,1,1,0
220388,1,1,0
220390,1,1,0
220393,1,1,0
220395,2,3,0
285732,2,1,0
220396,1,1,0
220398,1,1,0
220400,1,1,0
220401,1,1,0
220402,1,1,0
220404,1,1,0
220406,1,1,0
220407,2,1,0
220410,2,1,0
220413,2,1,0
220414,2,1,0
272420,3,1,0
220417,1,1,0
220418,1,1,0
220420,1,1,0
220422,1,1,0
220431,2,1,0
220441,1,1,0
220443,1,1,0
220444,1,1,0
220445,1,1,0
220446,1,1,0
220455,1,2,0
220457,1,1,0
220458,5,1,0
220459,1,2,0
356086,1,2,0
220460,1,1,0
220461,1,1,0
220469,1,1,0
220471,1,1,0
220485,1,2,0
268197,1,2,0
220486,1,1,0
220487,1,1,0
220488,1,1,0
220489,1,1,0
220493,1,1,0
220497,1,1,0
220499,1,1,0
220501,1,1,0
220503,1,1,0
220504,1,2,0
220507,1,1,0
220508,1,1,0
220510,1,1,0
220511,1,1,0
220513,1,1,0
220515,1,1,0
220517,1,3,0
282604,1,3,0
220520,1,1,0
220522,5,3,0
220525,1,1,0
220528,1,1,0
220535,1,1,0
220540,1,1,0
220546,2,4,0
220550,1,3,0
304674,3,3,0
220553,1,1,0
220554,1,1,0
220555,1,1,0
220560,1,1,0
220561,2,2,0
368557,2,1,0
220562,2,2,0
220564,2,1,0
220565,1,1,0
220566,2,1,0
220567,1,1,0
220573,1,1,0
220575,2,1,0
220577,1,1,0
220578,1,1,0
220579,1,1,0
220581,1,1,0
220582,1,1,0
220585,1,2,0
220586,1,1,0
220593,1,1,0
220594,2,1,0
220597,1,1,0
220598,1,1,0
220603,1,1,0
220604,1,1,0
220606,1,1,0
220608,1,1,0
220609,1,2,0
220611,1,1,0
220616,1,1,0
220618,3,2,0
220619,1,1,0
220620,2,1,0
220622,1,1,0
220623,1,1,0
336873,4,4,3
364528,4,4,3
220625,1,3,0
220627,1,1,0
220628,1,1,0
220629,1,1,0
220630,1,1,0
220632,2,2,1
220635,1,1,0
220636,2,2,1
362219,2,2,1
220638,1,1,0
220639,3,3,2
220640,2,1,0
220647,1,1,0
220649,1,1,0
220652,1,1,0
220654,2,3,0
220655,1,1,0
220657,3,1,0
299092,3,1,0
220662,1,1,0
220665,1,1,0
220666,1,1,0
220668,3,2,0
220670,1,1,0
220671,1,1,0
220672,2,1,0
323519,2,1,0
220675,1,1,0
220677,1,2,0
220678,2,2,1
220679,1,1,0
220681,1,1,0
220682,1,1,0
220683,1,1,0
220684,1,1,0
220685,3,1,0
220689,4,1,0
220690,1,1,0
220691,1,1,0
220692,1,1,0
220694,1,1,0
220697,1,1,0
220699,1,1,0
220700,1,1,0
220702,1,1,0
220703,1,1,0
220705,1,1,0
220708,1,1,0
220711,2,1,0
362726,2,1,0
220712,1,3,0
327506,1,3,0
220713,1,1,0
220714,1,1,0
220717,1,1,0
220723,1,1,0
220724,1,1,0
220727,2,4,1
230239,1,4,0
287078,2,4,0
220729,3,3,1
220731,1,1,0
220733,2,1,0
236707,2,1,0
220736,1,1,0
220737,1,1,0
220742,1,1,0
220744,1,1,0
220745,3,1,0
295709,3,2,1
220751,2,1,0
368012,2,3,0
220752,2,1,0
332604,2,1,0
220753,1,1,0
220754,2,1,0
277548,2,1,0
220757,1,1,0
220761,2,1,0
329240,2,1,0
220764,1,1,0
220765,1,1,0
220767,1,2,0
220768,1,1,0
220769,1,1,0
220770,1,1,0
220773,2,1,0
306724,2,1,0
220774,1,1,0
220775,2,1,0
280234,2,1,0
220777,2,2,1
220782,1,1,0
220783,1,1,0
220784,1,1,0
220788,1,1,0
220789,1,1,0
220790,3,2,0
348193,1,2,0
220791,3,1,0
220792,2,2,1
220794,3,1,0
220795,2,1,0
220796,3,2,0
220797,1,1,0
220798,1,1,0
220799,2,1,0
220801,2,1,0
386521,2,1,0
220802,1,1,0
220803,1,3,0
251796,4,3,0
344594,2,3,0
220804,1,1,0
220805,1,1,0
220807,2,1,0
380381,2,1,0
220812,1,1,0
220818,1,1,0
220820,1,1,0
220821,2,1,0
220823,1,1,0
220824,1,1,0
220825,1,1,0
220826,1,1,0
220828,1,1,0
220829,2,1,0
220830,1,1,0
220832,4,1,0
337423,4,2,0
273980,1,2,0
220836,1,1,0
220837,1,1,0
220843,2,1,0
348998,2,1,0
220846,2,1,0
220848,1,1,0
220850,2,1,0
220851,1,1,0
220853,3,1,0
339279,3,1,0
220854,1,2,0
300249,1,2,0
220855,1,1,0
220856,1,1,0
220858,1,1,0
220859,1,1,0
220862,1,1,0
220866,1,1,0
220868,1,2,0
220870,1,1,0
220871,2,1,0
228364,2,3,0
220873,1,1,0
220874,1,1,0
220875,1,2,0
324502,1,2,0
220878,2,1,0
268158,2,1,0
220879,1,1,0
220880,1,1,0
220881,1,1,0
220882,1,1,0
220885,1,2,0
220886,1,1,0
220887,1,1,0
220889,1,1,0
220892,1,1,0
220893,2,2,1
220895,1,1,0
381946,3,3,0
288815,1,3,0
220898,2,2,1
220899,1,1,0
220900,1,1,0
220902,1,2,0
275778,3,2,0
241311,5,1,0
245165,5,2,0
368913,5,1,0
220904,1,1,0
220905,2,1,0
220908,1,1,0
220911,2,1,0
220914,1,1,0
220920,2,1,0
220923,1,1,0
220925,1,1,0
220927,1,1,0
220928,1,1,0
220931,2,1,0
220932,1,1,0
220933,1,1,0
220934,1,1,0
220936,1,1,0
220941,1,1,0
220944,1,1,0
220945,1,1,0
220947,1,1,0
