id,q1_degree,q2_degree,intersection_count
318161,1,1,0
318162,1,1,0
318163,1,1,0
318164,1,1,0
318165,2,1,0
318166,1,1,0
318167,1,1,0
318170,1,1,0
318172,1,1,0
318173,1,1,0
318176,1,1,0
318179,1,1,0
318181,1,2,0
318184,1,1,0
318188,1,1,0
318190,1,1,0
318191,1,1,0
318192,1,1,0
318196,1,1,0
318197,1,1,0
318198,1,1,0
318204,1,1,0
318205,2,1,0
318206,1,1,0
318209,1,1,0
318210,1,2,0
318213,1,1,0
318218,1,1,0
318222,2,2,0
360867,2,2,0
353272,1,2,0
318224,1,1,0
318226,2,1,0
318231,1,1,0
318232,3,1,0
318233,1,1,0
318234,1,1,0
318239,1,1,0
318242,1,1,0
318243,1,1,0
318245,1,1,0
318249,2,1,0
318250,1,1,0
318252,1,1,0
318253,1,1,0
318258,1,1,0
318261,1,1,0
318262,2,2,0
318263,1,1,0
318265,1,1,0
318267,1,1,0
318271,1,1,0
318273,1,1,0
318274,1,1,0
318275,2,1,0
318278,1,2,0
404117,1,2,0
318280,1,1,0
318281,2,1,0
335782,2,1,0
318282,1,1,0
318287,1,1,0
318290,1,2,0
318294,1,1,0
318296,2,1,0
318297,1,1,0
318300,1,1,0
318302,1,1,0
318304,1,1,0
318308,1,1,0
318311,1,1,0
318315,1,1,0
318317,2,1,0
318318,2,1,0
331160,2,1,0
318322,1,1,0
318324,2,1,0
318327,1,1,0
318330,1,1,0
318332,1,1,0
318333,1,2,0
318334,1,3,0
318338,1,1,0
318340,1,1,0
318342,1,1,0
318344,1,1,0
318346,2,1,0
373783,2,1,0
318347,1,1,0
318350,1,1,0
318353,1,1,0
318356,1,2,0
318358,1,1,0
318359,2,1,0
318361,1,1,0
318363,1,1,0
318364,1,1,0
318365,1,1,0
318367,2,1,0
318369,1,1,0
318372,1,1,0
318373,1,1,0
318374,2,1,0
318379,1,2,0
318380,1,1,0
318383,1,1,0
318389,1,1,0
318390,1,1,0
318392,1,1,0
318393,1,1,0
318395,1,1,0
318396,1,1,0
318397,1,1,0
318401,1,1,0
318402,1,1,0
318405,1,2,0
318407,1,1,0
318410,3,2,0
318413,1,1,0
318414,3,1,0
318418,1,1,0
318422,1,1,0
318425,1,1,0
318427,1,1,0
318429,1,1,0
318433,1,1,0
318437,1,1,0
318439,1,1,0
318440,1,1,0
318448,1,1,0
318450,2,2,0
318452,1,1,0
318453,1,1,0
318454,1,1,0
318456,2,1,0
318457,1,2,0
401584,2,2,0
318458,1,1,0
318459,1,1,0
318460,1,1,0
318463,1,1,0
318464,1,2,0
318465,1,1,0
318466,1,1,0
318467,2,1,0
318468,1,1,0
318469,1,2,0
390031,1,2,0
318470,1,1,0
318471,1,1,0
318472,3,1,0
344992,3,1,0
318475,1,1,0
318476,3,1,0
399569,3,1,0
318477,1,1,0
318478,1,1,0
318480,1,1,0
318482,1,1,0
318486,1,1,0
318488,1,1,0
318493,1,1,0
318496,1,1,0
318500,3,1,0
318501,1,1,0
318503,1,1,0
318506,1,1,0
318510,2,1,0
318514,2,1,0
318517,1,1,0
318518,1,1,0
318519,1,1,0
318524,1,2,0
318532,1,1,0
318533,2,2,0
337544,2,1,0
318537,1,2,0
318541,1,1,0
318542,1,1,0
318544,1,1,0
318545,1,1,0
318549,1,1,0
318550,1,1,0
318552,2,1,0
318555,1,1,0
318556,1,1,0
318560,1,1,0
318562,1,1,0
318566,1,1,0
318567,1,1,0
318568,1,1,0
318572,1,2,0
318574,1,7,0
318577,1,1,0
318579,1,1,0
318582,2,1,0
318584,1,1,0
318589,1,1,0
318594,1,1,0
318600,1,1,0
318602,1,1,0
318603,1,1,0
318608,1,1,0
318612,1,1,0
318613,1,2,0
318614,1,1,0
318616,1,1,0
318619,1,1,0
318620,1,1,0
318626,1,1,0
318627,2,1,0
318633,1,1,0
318634,1,1,0
318635,1,1,0
318638,1,1,0
318641,1,1,0
318642,1,1,0
318643,1,1,0
318645,1,1,0
318646,1,1,0
318647,2,1,0
381235,2,1,0
318648,1,1,0
318653,1,1,0
318654,2,1,0
318656,1,1,0
318662,1,1,0
318663,1,1,0
318665,1,1,0
318667,1,1,0
318668,1,1,0
318669,1,2,0
318676,1,1,0
318677,1,1,0
318679,1,2,0
318683,1,1,0
318685,1,1,0
318687,1,1,0
318690,1,1,0
318691,1,1,0
318693,1,1,0
318696,1,1,0
318698,1,1,0
318702,1,1,0
318705,3,2,0
368078,3,1,0
400023,3,1,0
318707,1,1,0
318709,1,1,0
318711,1,1,0
318713,1,1,0
318714,1,1,0
318716,1,1,0
318717,1,1,0
383226,3,2,0
391401,3,2,0
318731,1,1,0
318732,1,2,0
318738,1,2,0
368834,1,2,0
318739,1,1,0
318740,1,1,0
318743,1,1,0
318744,1,1,0
318751,1,1,0
318752,1,1,0
318753,1,1,0
318755,1,2,0
318757,2,1,0
318761,1,1,0
318762,1,1,0
318765,1,1,0
318769,1,1,0
318770,2,1,0
318772,1,1,0
318774,2,1,0
318780,1,1,0
318781,1,1,0
318782,1,1,0
318783,1,1,0
318784,1,1,0
318790,1,1,0
318791,1,1,0
318793,1,1,0
318795,1,1,0
318796,1,1,0
318797,1,1,0
318801,1,1,0
318802,1,1,0
318803,1,1,0
318808,1,1,0
318811,1,1,0
318816,1,1,0
318821,1,1,0
318826,1,1,0
318831,1,1,0
318833,1,2,0
318836,1,1,0
318841,1,1,0
318842,1,1,0
318843,1,1,0
318849,2,1,0
318850,1,1,0
318854,1,2,0
318859,1,1,0
318862,1,1,0
318865,1,1,0
318869,1,2,0
318870,1,1,0
318871,2,1,0
318872,1,1,0
318873,2,2,0
318877,1,1,0
318881,1,1,0
318886,1,1,0
318894,1,1,0
318898,1,1,0
318899,1,1,0
318900,1,1,0
318903,1,1,0
318904,1,1,0
318908,2,1,0
318909,1,1,0
318910,1,1,0
318912,1,1,0
397596,2,1,0
318922,1,1,0
318923,1,1,0
318931,2,4,1
360748,2,4,1
318935,1,1,0
318936,1,1,0
318939,1,1,0
318941,1,1,0
318943,1,1,0
318947,1,1,0
318948,3,1,0
318949,1,1,0
318951,1,1,0
318952,1,1,0
318957,1,1,0
318958,1,1,0
318962,1,1,0
318968,1,1,0
318969,1,1,0
318970,1,1,0
318976,2,1,0
396022,2,1,0
318982,2,1,0
325921,2,2,0
318983,1,1,0
318986,1,1,0
318987,2,1,0
318988,1,1,0
366663,3,2,1
318991,1,1,0
318995,1,1,0
318998,1,4,0
366906,1,4,0
396105,1,4,0
318999,1,1,0
319000,1,1,0
319001,1,1,0
319002,1,1,0
319003,3,1,0
319008,3,4,0
349867,1,4,0
357467,3,1,0
319009,1,1,0
319011,1,1,0
319012,1,1,0
319014,1,1,0
319016,1,1,0
319020,1,1,0
319023,1,1,0
319024,1,1,0
319037,1,1,0
319041,1,1,0
319044,1,1,0
319047,1,1,0
319048,1,1,0
319052,2,1,0
319056,1,1,0
319058,1,1,0
319061,1,1,0
319062,2,1,0
319068,1,1,0
319069,1,1,0
319070,1,1,0
319079,1,1,0
319083,1,1,0
319084,2,1,0
319086,1,1,0
319089,1,1,0
319090,1,1,0
319092,1,1,0
319093,6,1,0
367492,6,1,0
319094,1,1,0
319095,1,1,0
319097,1,3,0
354496,1,3,0
319100,1,2,0
319103,2,1,0
319104,1,2,0
319105,1,1,0
319106,4,1,0
319107,1,1,0
319109,2,4,0
359039,2,3,0
319110,1,1,0
319114,1,1,0
319118,1,1,0
319121,1,1,0
319122,1,1,0
319123,1,1,0
319126,1,1,0
319127,1,1,0
319130,1,1,0
319132,1,1,0
319133,1,1,0
319135,3,2,0
349183,3,1,0
319136,1,1,0
319137,1,1,0
319138,1,4,0
319140,1,1,0
319143,1,1,0
319146,1,1,0
319147,1,1,0
319149,1,1,0
319150,1,1,0
319160,1,1,0
319162,1,1,0
319165,1,1,0
319168,1,1,0
319172,1,1,0
319173,1,1,0
319177,1,1,0
319178,1,1,0
319179,1,1,0
319182,1,1,0
319184,1,1,0
319185,1,1,0
319186,1,1,0
319188,1,1,0
319189,1,1,0
319192,1,1,0
319193,2,1,0
319194,1,1,0
319195,1,1,0
319196,1,1,0
319198,1,1,0
319202,1,3,0
319203,1,1,0
319204,1,1,0
319206,1,1,0
319207,1,1,0
319213,2,1,0
319214,1,1,0
319220,1,1,0
319230,1,1,0
319234,1,1,0
319239,1,1,0
319241,2,1,0
319242,1,2,0
325350,1,2,0
319245,1,1,0
319246,1,1,0
319247,1,1,0
319248,1,1,0
319254,1,1,0
319255,2,1,0
346289,2,1,0
319256,1,1,0
319261,1,2,0
319267,1,1,0
319271,1,1,0
319274,2,1,0
319276,2,3,0
319277,1,1,0
319282,1,1,0
319284,1,1,0
319286,2,1,0
319287,1,1,0
319289,1,1,0
319290,1,1,0
319292,2,1,0
319296,1,1,0
319301,1,1,0
330757,3,1,0
319305,1,1,0
319306,1,1,0
319307,1,1,0
319308,2,1,0
319309,1,1,0
319317,3,1,0
319319,1,1,0
319320,1,1,0
319321,1,1,0
319324,4,1,0
355445,4,1,0
319327,1,1,0
352848,2,1,0
319333,1,1,0
319335,1,2,0
392213,1,2,0
319336,1,1,0
319340,1,1,0
319341,1,1,0
319343,1,1,0
319346,1,1,0
319351,1,1,0
319352,1,1,0
319355,1,2,0
396180,1,2,0
319357,1,1,0
319358,2,3,0
319359,2,1,0
319364,1,1,0
319365,2,1,0
319369,1,1,0
319370,1,1,0
319374,2,1,0
398765,2,1,0
319376,1,1,0
319378,1,1,0
319381,1,2,0
319383,1,1,0
319384,1,1,0
319389,1,1,0
319395,1,1,0
319397,1,1,0
319399,1,1,0
319401,1,1,0
319402,3,1,0
319403,1,1,0
319410,1,1,0
319411,1,1,0
319412,4,1,0
319413,1,1,0
319414,1,1,0
319417,1,2,0
319419,1,1,0
319422,3,1,0
319423,1,1,0
319426,1,1,0
319431,1,2,0
395612,1,2,0
319432,1,1,0
319437,2,2,1
319438,1,1,0
319442,1,1,0
319443,1,1,0
319447,3,1,0
319453,1,1,0
319455,1,1,0
319456,1,1,0
319457,1,1,0
319459,1,1,0
319460,1,1,0
319462,1,1,0
319463,1,2,0
319467,3,1,0
319469,2,1,0
319470,1,1,0
319472,1,1,0
319473,1,1,0
319474,2,2,0
319477,1,1,0
319483,1,1,0
319484,1,1,0
319486,1,1,0
319491,1,1,0
319492,1,1,0
319493,2,1,0
364579,2,1,0
319496,1,1,0
319497,1,1,0
319498,4,1,0
358667,4,1,0
319500,1,1,0
319502,1,1,0
319505,1,1,0
319507,1,1,0
319508,1,1,0
319509,1,1,0
319512,1,1,0
319513,1,2,0
319514,1,1,0
319515,1,1,0
319516,1,1,0
319520,2,1,0
319521,1,1,0
319522,1,1,0
319524,1,1,0
319525,1,1,0
319529,1,1,0
319531,1,1,0
319535,1,1,0
319536,1,1,0
319538,1,1,0
319539,1,1,0
319541,1,1,0
319543,2,1,0
319545,1,1,0
319546,1,1,0
319550,1,2,0
319553,1,1,0
319554,1,1,0
319555,5,2,0
332195,2,2,0
319561,1,1,0
319563,1,1,0
319564,1,1,0
319565,1,1,0
319569,1,1,0
319570,2,1,0
331603,2,1,0
319580,1,1,0
319582,1,1,0
319583,1,1,0
319586,1,1,0
319590,1,1,0
319592,1,1,0
319596,1,1,0
319599,1,2,0
319601,1,1,0
319603,1,1,0
319604,1,1,0
319607,1,1,0
319609,1,1,0
319611,1,1,0
319612,1,1,0
319618,1,1,0
319620,1,1,0
319621,1,1,0
319623,3,1,0
359643,3,1,0
319628,1,2,0
319629,1,1,0
319632,1,1,0
319634,1,1,0
319637,1,1,0
319639,1,1,0
319641,2,1,0
319642,1,1,0
319644,1,1,0
319645,1,1,0
319651,1,1,0
319652,1,1,0
319653,3,1,0
348411,3,1,0
319654,1,1,0
319655,1,1,0
319658,1,1,0
319663,2,1,0
324399,2,1,0
319664,1,1,0
319666,1,2,0
347974,1,2,0
319668,1,1,0
319670,1,1,0
319676,1,1,0
319677,2,2,0
319678,1,1,0
319679,1,1,0
319691,1,1,0
319697,2,1,0
319700,1,3,0
333973,2,3,0
319703,1,1,0
319705,2,2,0
319706,2,1,0
344602,2,1,0
319707,1,1,0
319712,1,1,0
319714,1,1,0
319716,1,1,0
319720,2,1,0
398789,2,1,0
319725,1,1,0
319726,1,1,0
319728,1,3,0
319730,1,1,0
319731,1,1,0
319735,1,1,0
319737,1,1,0
319741,1,1,0
319744,2,1,0
319745,1,1,0
319746,1,1,0
319747,1,1,0
347283,2,2,1
319750,2,1,0
386302,2,1,0
319752,1,1,0
319753,1,1,0
319754,2,1,0
319755,1,1,0
319756,1,1,0
319757,1,1,0
319764,1,1,0
319769,1,1,0
319770,1,1,0
319772,1,1,0
319776,1,1,0
319778,1,1,0
319779,1,1,0
319783,1,1,0
319786,2,1,0
319789,1,1,0
319790,1,1,0
319792,1,1,0
319795,1,1,0
319796,1,1,0
319799,1,2,0
319801,1,1,0
319804,2,1,0
319805,1,1,0
319806,1,1,0
319807,1,1,0
319808,1,1,0
319810,1,1,0
319811,1,1,0
319812,1,1,0
319815,1,1,0
319818,1,1,0
319819,2,1,0
319826,1,1,0
319827,1,1,0
319828,1,2,0
319829,1,1,0
319830,1,1,0
319832,1,1,0
319834,1,1,0
319835,1,1,0
319836,1,1,0
319838,1,1,0
319842,1,1,0
319843,1,2,0
319847,1,1,0
319849,1,1,0
319850,1,1,0
319851,2,1,0
319853,1,1,0
319854,1,1,0
319855,1,1,0
319857,1,1,0
319858,1,1,0
319860,1,1,0
319861,1,1,0
319864,1,1,0
319869,2,1,0
319871,1,1,0
319875,1,1,0
319877,1,1,0
319880,1,1,0
319881,1,1,0
319882,1,1,0
319884,1,1,0
319885,3,1,0
379692,3,1,0
319886,1,1,0
319888,1,1,0
319890,2,1,0
319895,2,1,0
356611,2,1,0
319896,1,1,0
319897,1,2,0
331625,2,2,0
319898,1,1,0
319902,1,1,0
319903,1,1,0
319904,1,2,0
323188,1,2,0
319905,1,1,0
319906,1,1,0
319907,1,1,0
319908,1,1,0
319910,1,1,0
319911,1,1,0
319913,1,1,0
319914,1,1,0
319915,1,2,0
319917,1,2,0
319919,1,1,0
319922,1,1,0
319925,1,1,0
363788,2,1,0
319932,1,2,0
319935,1,1,0
319937,1,1,0
319940,1,1,0
319944,1,1,0
319947,1,1,0
319948,1,1,0
319951,1,1,0
319954,1,1,0
319957,1,1,0
319960,1,1,0
319964,1,1,0
319965,2,1,0
319966,1,1,0
319969,1,1,0
319970,2,1,0
370752,2,1,0
319971,1,3,0
319977,1,1,0
319978,2,1,0
319981,1,1,0
319982,2,1,0
319984,1,1,0
319986,2,2,0
324824,2,1,0
319988,2,1,0
319989,1,1,0
319996,1,1,0
319997,1,1,0
320000,1,1,0
320001,1,1,0
320006,5,1,0
320007,1,1,0
320008,1,1,0
320010,1,1,0
320011,1,1,0
320013,1,1,0
320017,1,1,0
320018,1,1,0
320020,1,1,0
320023,1,1,0
320024,1,1,0
320027,1,1,0
320028,1,1,0
320029,1,3,0
320032,2,1,0
320036,1,1,0
320044,1,1,0
320045,1,1,0
320048,1,1,0
320050,1,2,0
320051,1,1,0
320054,1,1,0
320055,1,1,0
320057,1,1,0
320059,1,1,0
320062,1,1,0
320067,1,1,0
320070,1,1,0
320071,1,1,0
320073,1,1,0
320078,3,1,0
320082,1,2,0
320083,1,1,0
320086,1,2,0
365570,1,2,0
320087,1,1,0
320088,1,1,0
320090,1,1,0
320092,1,1,0
320093,1,1,0
320094,1,3,0
320098,2,1,0
369304,2,1,0
320099,2,1,0
320102,1,1,0
320104,1,1,0
320107,1,1,0
320110,1,2,0
320111,1,1,0
320115,1,1,0
320117,1,1,0
320126,1,1,0
320129,1,1,0
320130,1,1,0
320132,1,1,0
320134,2,1,0
325085,2,1,0
320135,1,1,0
320139,2,1,0
371109,2,1,0
320140,1,1,0
320142,1,1,0
320143,1,1,0
320146,1,1,0
320147,1,1,0
320148,1,1,0
320150,1,1,0
320153,1,1,0
320154,1,1,0
320158,1,1,0
320160,1,1,0
320162,1,1,0
320163,1,2,0
320170,1,1,0
320171,1,1,0
320172,1,1,0
320175,1,1,0
320180,1,1,0
320183,1,1,0
320184,1,1,0
320187,1,1,0
320188,1,1,0
320189,1,2,0
367898,1,2,0
320190,1,2,0
320192,1,2,0
320194,1,1,0
320195,1,1,0
320201,1,1,0
320203,1,1,0
320207,1,1,0
320208,1,1,0
320209,1,1,0
320212,1,1,0
320215,1,1,0
320222,1,1,0
320223,1,1,0
320224,1,1,0
320227,1,1,0
320229,1,1,0
320230,1,1,0
320231,1,1,0
320232,1,1,0
320233,1,1,0
320235,1,1,0
320238,1,1,0
320239,1,1,0
320240,1,1,0
320241,1,1,0
320242,1,1,0
320243,1,1,0
320244,1,1,0
387436,2,1,0
320253,1,1,0
320255,1,1,0
320256,3,1,0
384936,3,1,0
320257,1,1,0
320259,2,1,0
320260,1,1,0
320261,1,1,0
320262,1,1,0
320263,1,1,0
320265,1,1,0
320267,1,1,0
320270,1,1,0
320271,1,1,0
320274,1,1,0
320276,1,1,0
320278,1,1,0
320280,1,1,0
320281,2,1,0
320283,1,1,0
320285,1,2,0
320287,2,1,0
320288,1,1,0
320289,2,1,0
320297,1,4,0
320298,1,1,0
320304,2,1,0
386569,2,1,0
320305,8,1,0
320306,1,1,0
320307,1,1,0
320308,1,1,0
320310,1,1,0
320313,1,1,0
320316,1,1,0
320321,1,1,0
320322,1,2,0
320324,1,1,0
320325,1,1,0
320326,1,1,0
320328,1,2,0
365910,3,2,0
320329,1,1,0
320331,1,1,0
320332,1,1,0
320335,1,1,0
320337,1,1,0
320338,1,1,0
320340,1,1,0
374047,2,4,1
320343,1,1,0
320346,1,1,0
320350,1,1,0
320352,1,2,0
320356,3,1,0
332135,3,1,0
320359,1,1,0
320361,1,1,0
320362,1,1,0
320363,1,1,0
320365,2,1,0
320367,1,1,0
320369,2,1,0
320370,2,1,0
342921,2,1,0
320373,1,1,0
320376,1,1,0
320381,1,1,0
320383,1,1,0
320386,1,1,0
320388,1,1,0
320389,2,2,1
320390,1,1,0
320391,2,1,0
320393,1,2,0
381849,2,1,0
320402,1,1,0
320403,2,2,1
320404,1,1,0
320408,1,1,0
320409,1,1,0
320410,1,1,0
320412,4,1,0
320413,1,1,0
320414,1,1,0
320415,1,1,0
320418,1,1,0
320419,1,1,0
320420,1,1,0
320423,1,1,0
320424,1,1,0
320426,1,1,0
320427,1,1,0
320430,1,1,0
320431,1,1,0
320432,1,1,0
320437,2,1,0
362299,2,2,0
320439,1,1,0
320441,1,1,0
320443,2,1,0
320444,1,1,0
320450,1,1,0
320452,1,1,0
320453,1,1,0
320455,1,1,0
320459,1,1,0
320460,2,3,0
320461,1,1,0
320464,1,1,0
320466,1,1,0
320467,1,1,0
320469,1,1,0
320474,2,1,0
399646,2,1,0
320484,1,1,0
320486,1,1,0
320488,1,1,0
320490,1,1,0
320492,2,1,0
320493,1,2,0
339632,1,2,0
320494,2,1,0
320496,1,1,0
320498,1,1,0
320500,1,1,0
320508,1,1,0
320509,1,1,0
320513,1,1,0
320514,1,1,0
320515,3,2,0
390645,1,2,0
355808,3,1,0
379488,3,1,0
320526,1,1,0
320529,1,1,0
320530,1,1,0
320533,1,1,0
320534,2,1,0
320535,1,1,0
320536,1,1,0
320538,1,1,0
320539,1,1,0
320540,1,2,0
320544,1,1,0
320546,1,1,0
320547,1,1,0
320549,1,1,0
320550,1,1,0
320553,1,2,0
320554,1,1,0
320555,1,1,0
320556,4,2,1
387397,2,2,1
394816,4,2,1
320557,1,2,0
320560,1,1,0
320562,1,2,0
320563,1,1,0
320568,1,1,0
320571,1,1,0
320572,1,1,0
320575,1,1,0
320581,1,1,0
320583,1,1,0
320587,1,1,0
320590,1,2,0
320593,1,1,0
320595,1,1,0
320596,1,1,0
320602,1,1,0
320608,2,1,0
320609,1,3,0
320610,1,1,0
320611,1,1,0
320612,1,1,0
320613,1,1,0
320618,1,1,0
320621,1,1,0
320622,1,1,0
320623,1,1,0
320626,1,1,0
320628,1,1,0
320631,2,1,0
320634,1,1,0
320641,1,1,0
320642,1,1,0
320643,1,1,0
320644,1,1,0
320647,1,1,0
320650,1,1,0
320651,2,1,0
333246,2,1,0
320652,2,1,0
320655,1,1,0
320656,1,1,0
320661,1,1,0
364796,3,2,1
320665,2,1,0
320669,1,1,0
320670,1,1,0
320671,1,1,0
320672,1,1,0
320673,1,1,0
320674,1,1,0
320675,2,1,0
337189,2,1,0
320676,1,1,0
320677,1,1,0
320678,2,2,0
320685,2,1,0
320686,1,1,0
320693,1,1,0
320695,1,5,0
320700,1,1,0
320702,1,1,0
320703,1,1,0
320705,1,1,0
320708,1,1,0
320710,1,1,0
320716,1,1,0
320721,1,1,0
320729,2,1,0
320730,1,1,0
320731,1,1,0
320733,1,1,0
320734,1,1,0
320736,1,1,0
320739,1,1,0
320740,1,4,0
330714,1,4,0
363180,3,4,0
320750,1,1,0
320751,1,1,0
320753,1,1,0
320757,1,1,0
320758,1,1,0
320760,1,1,0
320767,2,1,0
320768,1,1,0
320769,1,2,0
320770,2,2,1
320772,1,1,0
320777,1,1,0
320780,1,1,0
320781,2,1,0
320782,1,2,0
320785,1,1,0
320787,1,1,0
320788,1,1,0
320789,1,1,0
320790,1,1,0
320791,2,1,0
320792,1,1,0
320797,1,1,0
320798,1,1,0
320800,1,1,0
320802,1,1,0
320803,1,1,0
320805,1,1,0
320806,1,1,0
320807,1,1,0
320808,1,1,0
320811,2,1,0
320816,1,1,0
320817,1,1,0
320819,1,2,0
391569,1,2,0
320822,1,1,0
320827,1,2,0
358838,7,2,0
320829,1,1,0
320830,1,1,0
320831,1,1,0
320832,1,1,0
320836,1,1,0
320837,1,1,0
320842,2,1,0
320843,1,1,0
320844,1,1,0
320845,1,1,0
320846,1,1,0
320847,1,3,0
320849,1,1,0
320850,1,1,0
320852,3,1,0
320853,1,1,0
320854,2,1,0
320858,1,1,0
320859,1,1,0
320860,1,1,0
320862,1,1,0
320864,2,1,0
320867,1,1,0
320868,2,1,0
379696,2,1,0
320870,1,1,0
320873,1,1,0
320874,1,1,0
320875,2,2,1
320876,1,1,0
320882,1,1,0
320884,1,1,0
320890,1,1,0
320891,1,1,0
320893,1,1,0
320894,1,1,0
320896,1,1,0
320897,1,1,0
320900,1,1,0
320901,1,1,0
320904,1,1,0
320905,1,1,0
320907,2,1,0
320916,1,1,0
320917,1,1,0
320918,1,1,0
320920,1,1,0
320922,1,4,0
380938,1,4,0
320927,1,1,0
320928,1,1,0
320929,1,1,0
320931,1,1,0
320932,1,1,0
320933,1,1,0
320935,1,1,0
320938,1,1,0
320939,1,1,0
320940,1,1,0
320941,1,1,0
320942,1,2,0
320947,1,1,0
320948,1,1,0
320950,1,1,0
320952,2,2,1
320954,1,1,0
320956,1,1,0
320957,1,1,0
320962,1,1,0
320964,1,1,0
320967,1,1,0
320969,1,1,0
320970,1,1,0
320975,1,1,0
320976,1,1,0
320978,1,3,0
320979,1,1,0
320980,2,1,0
350222,2,1,0
320981,1,1,0
320983,1,2,0
402420,1,2,0
320986,1,1,0
320988,1,2,0
320991,1,1,0
320993,1,1,0
320995,1,1,0
320998,1,1,0
320999,1,1,0
321000,1,1,0
321005,1,1,0
321008,1,1,0
321013,1,1,0
321014,1,1,0
321018,1,2,0
322813,1,2,0
321019,1,1,0
321020,1,1,0
321021,2,1,0
350775,2,1,0
321023,1,1,0
321024,1,1,0
321026,1,1,0
321027,1,1,0
321029,1,1,0
321030,1,1,0
321031,1,1,0
321032,1,1,0
321034,2,1,0
321035,1,1,0
321036,1,1,0
321038,1,1,0
321040,1,1,0
321041,1,1,0
321046,1,1,0
321049,3,1,0
339182,3,1,0
375113,3,1,0
321051,1,1,0
321057,1,2,0
340911,1,2,0
321058,1,1,0
321063,1,1,0
321064,2,1,0
324709,2,1,0
321065,1,1,0
321066,6,1,0
321068,1,1,0
321069,1,1,0
321076,1,1,0
321077,1,2,0
321078,2,1,0
321079,2,1,0
371154,2,1,0
321081,1,1,0
321083,1,1,0
321088,1,2,0
321094,1,1,0
321095,1,1,0
321096,1,1,0
321097,1,2,0
321098,1,1,0
321104,1,1,0
321106,1,1,0
321107,4,1,0
321110,1,1,0
321116,1,2,0
321119,1,1,0
321124,1,1,0
321126,1,1,0
321131,1,1,0
321133,1,1,0
321138,1,4,0
321140,1,1,0
321142,1,1,0
321143,1,1,0
321149,2,1,0
321151,1,1,0
321152,3,1,0
321153,2,1,0
321155,1,1,0
321161,1,1,0
321162,1,1,0
321164,1,3,0
368370,1,3,0
321165,1,1,0
321166,1,1,0
321167,1,1,0
321168,1,1,0
321169,1,1,0
321170,1,1,0
321171,1,1,0
321173,1,1,0
321176,1,2,0
389660,1,2,0
321177,1,2,0
321179,2,4,0
321182,1,1,0
321187,1,1,0
321193,1,1,0
321196,1,1,0
321198,1,1,0
321199,1,1,0
321200,2,1,0
321202,1,1,0
321204,1,1,0
321206,1,1,0
321207,3,1,0
321208,1,1,0
321209,2,1,0
321210,1,2,0
321212,1,1,0
321213,1,2,0
321214,1,1,0
321215,1,1,0
321221,1,1,0
321224,1,1,0
321227,1,1,0
321229,1,3,0
321230,1,1,0
321233,1,1,0
321234,1,1,0
321236,2,1,0
392595,2,1,0
321238,1,1,0
321240,2,1,0
321246,1,1,0
321247,1,1,0
321248,1,1,0
321249,1,1,0
321251,1,1,0
321254,1,1,0
321260,1,1,0
321262,1,5,0
321265,1,1,0
321266,1,1,0
321270,2,1,0
321271,1,1,0
321274,1,1,0
321276,1,1,0
321277,1,1,0
321278,1,1,0
321282,1,1,0
321286,1,1,0
321289,2,1,0
321292,1,2,0
321293,1,1,0
321295,1,1,0
321298,1,1,0
321300,1,1,0
321302,1,1,0
321303,1,1,0
321304,1,1,0
321306,1,1,0
321308,1,1,0
321312,1,1,0
321313,1,1,0
321316,1,1,0
321322,1,1,0
321323,1,1,0
321324,1,1,0
321325,1,1,0
321327,1,1,0
321329,1,1,0
321330,1,1,0
321333,1,1,0
321339,1,1,0
321340,1,1,0
321341,1,1,0
321342,1,1,0
321350,1,1,0
321353,1,1,0
321354,1,1,0
321357,1,1,0
321361,1,1,0
321363,1,1,0
321368,1,1,0
321371,1,1,0
321372,1,2,0
321377,1,1,0
321378,2,1,0
321379,2,1,0
323341,2,1,0
321381,1,1,0
321383,1,1,0
321385,1,1,0
321388,1,1,0
321389,1,1,0
321390,1,1,0
321392,1,1,0
321394,1,1,0
321398,1,1,0
321399,1,1,0
321400,1,2,0
349210,1,2,0
321402,1,1,0
321405,2,2,0
321407,1,2,0
321409,1,1,0
321410,2,1,0
321411,1,1,0
321416,1,1,0
321419,1,1,0
321420,1,1,0
321422,1,1,0
321423,1,1,0
321424,3,1,0
321425,1,1,0
321426,1,2,0
353220,1,2,0
321428,1,1,0
321429,1,1,0
321432,1,1,0
321434,1,1,0
321435,1,1,0
321436,1,1,0
321439,1,1,0
321441,1,1,0
321444,1,1,0
321445,1,1,0
321448,1,1,0
321450,1,1,0
321451,1,1,0
321455,1,1,0
321456,1,1,0
321464,3,1,0
321465,1,1,0
321468,1,1,0
321469,1,1,0
321470,1,1,0
321472,1,1,0
321473,2,1,0
321477,1,1,0
321478,1,3,0
398537,2,1,0
321483,1,1,0
321484,1,1,0
321486,1,1,0
321487,1,1,0
321489,1,1,0
321490,2,1,0
321491,1,1,0
321492,1,1,0
321493,2,1,0
321496,1,2,0
321500,1,1,0
321502,1,1,0
321503,1,1,0
321507,1,1,0
321509,1,1,0
321515,1,1,0
321517,1,1,0
321520,1,1,0
321522,4,1,0
321532,1,1,0
321535,1,1,0
321536,1,1,0
321537,1,1,0
321543,1,1,0
321544,1,1,0
321546,1,1,0
321549,1,1,0
321553,1,1,0
321556,1,1,0
321558,1,1,0
321562,1,1,0
321568,2,1,0
321569,1,1,0
